Date,Open,High,Low,Close,Volume
2000-03-23,1501.09,1532.2,1493.87,1527.35,599055556
2000-03-22,1495.39,1504.92,1487.27,1500.64,597222222
2000-03-21,1456.63,1493.95,1446.08,1493.87,592166667
2000-03-20,1462.32,1470.23,1448.43,1456.63,511555556
2000-03-17,1457.4,1476.64,1453.2,1464.47,719500000
2000-03-16,1396.44,1458.47,1396.44,1458.47,823500000
2000-03-15,1364.09,1397.91,1357.05,1392.15,723777778
2000-03-14,1388.88,1395.33,1359.15,1359.15,607777778
2000-03-13,1387.08,1398.37,1365.71,1383.62,564500000
2000-03-10,1401.6,1413.38,1392.18,1395.07,632666667
2000-03-09,1366.42,1401.82,1357.72,1401.69,623888889
2000-03-08,1359.69,1373.56,1346.46,1366.7,668333333
2000-03-07,1397.27,1399.48,1349.58,1355.62,730055556
2000-03-06,1409.07,1409.81,1384.79,1391.28,571666667
2000-03-03,1387.09,1410.87,1387.09,1409.17,639055556
2000-03-02,1380.59,1386.86,1370.32,1381.76,665888889
2000-03-01,1366.36,1382.96,1366.36,1379.19,707833333
2000-02-29,1353.0,1369.47,1353.0,1366.42,669055556
2000-02-28,1331.14,1360.82,1325.02,1348.05,570277778
2000-02-25,1352.86,1362.18,1329.19,1333.36,591777778
2000-02-24,1361.36,1364.49,1329.9,1353.43,675000000
2000-02-23,1352.9,1370.12,1342.42,1360.69,552055556
2000-02-22,1347.37,1358.11,1331.97,1352.17,544444444
2000-02-18,1388.04,1388.37,1345.25,1346.09,579055556
2000-02-17,1394.69,1399.86,1380.09,1388.26,574888889
2000-02-16,1401.98,1404.78,1385.6,1387.67,566000000
2000-02-15,1389.64,1407.81,1376.21,1402.05,606722222
2000-02-14,1389.92,1394.56,1380.66,1389.94,515166667
2000-02-11,1415.16,1416.36,1379.13,1387.12,569833333
2000-02-10,1413.76,1422.01,1406.41,1416.83,588222222
2000-02-09,1444.52,1444.52,1411.65,1411.71,583611111
2000-02-08,1427.05,1441.88,1427.05,1441.72,582055556
2000-02-07,1423.78,1427.23,1413.33,1424.24,510055556
2000-02-04,1427.49,1436.01,1420.53,1424.37,580611111
2000-02-03,1412.84,1426.06,1398.54,1424.97,636944444
2000-02-02,1408.63,1420.53,1403.2,1409.12,577000000
2000-02-01,1395.56,1412.59,1384.75,1409.28,545000000
2000-01-31,1359.9,1394.48,1350.14,1394.46,552111111
2000-01-28,1398.26,1398.56,1356.14,1360.16,608777778
2000-01-27,1407.71,1418.95,1380.54,1398.56,627500000
2000-01-26,1406.86,1412.53,1400.14,1404.19,620722222
2000-01-25,1402.89,1414.26,1388.49,1410.03,596500000
2000-01-24,1444.43,1454.25,1395.42,1401.53,619888889
2000-01-21,1449.36,1452.75,1439.54,1441.36,672111111
2000-01-20,1459.18,1465.56,1438.56,1445.57,611500000
2000-01-19,1451.93,1462.23,1448.65,1455.9,604333333
2000-01-18,1463.62,1465.15,1451.25,1455.14,587055556
2000-01-14,1457.04,1473.09,1457.04,1465.2,603277778
2000-01-13,1435.97,1454.6,1432.25,1449.68,572444444
2000-01-12,1439.56,1442.69,1427.26,1432.25,541444444
2000-01-11,1455.91,1458.85,1434.42,1438.56,563333333
2000-01-10,1450.93,1464.41,1449.95,1457.6,591555556
2000-01-07,1401.03,1441.47,1400.53,1441.47,680666667
2000-01-06,1398.5,1411.9,1392.02,1403.45,606833333
2000-01-05,1395.07,1413.34,1377.64,1402.11,603055556
2000-01-04,1446.43,1446.43,1397.42,1399.42,560555556
2000-01-03,1477.87,1478.38,1438.17,1455.22,517666667
1999-12-31,1466.71,1472.42,1463.41,1469.25,207805556
1999-12-30,1465.28,1473.13,1462.6,1464.47,308155556
1999-12-29,1458.63,1465.98,1457.66,1463.46,315477778
1999-12-28,1457.09,1462.68,1452.78,1457.66,364111111
1999-12-27,1458.34,1463.19,1450.83,1457.1,401444444
1999-12-23,1436.13,1461.44,1436.13,1458.34,404777778
1999-12-22,1433.43,1440.02,1429.13,1435.99,472222222
1999-12-21,1418.09,1436.47,1414.8,1433.43,535277778
1999-12-20,1421.03,1429.16,1411.1,1418.09,502555556
1999-12-17,1418.78,1431.77,1418.78,1421.03,749888889
1999-12-16,1413.32,1423.11,1408.35,1418.78,594611111
1999-12-15,1403.17,1417.4,1396.2,1413.33,574388889
1999-12-14,1415.22,1418.3,1401.59,1403.17,571000000
1999-12-13,1417.04,1421.58,1410.1,1415.22,543111111
1999-12-10,1408.11,1421.58,1405.65,1417.04,548444444
1999-12-09,1403.88,1418.43,1391.47,1408.11,623388889
1999-12-08,1409.17,1415.66,1403.88,1403.88,531666667
1999-12-07,1423.33,1426.81,1409.17,1409.17,603222222
1999-12-06,1433.3,1434.15,1418.25,1423.33,509333333
1999-12-03,1409.04,1447.42,1409.04,1433.3,559111111
1999-12-02,1397.72,1409.04,1397.72,1409.04,500388889
1999-12-01,1388.91,1400.12,1387.38,1397.72,491111111
1999-11-30,1407.83,1410.59,1386.95,1389.07,528611111
1999-11-29,1416.62,1416.62,1404.15,1407.83,481166667
1999-11-26,1417.08,1425.24,1416.14,1416.62,173400000
1999-11-24,1404.64,1419.71,1399.17,1417.08,408222222
1999-11-23,1420.94,1423.91,1402.2,1404.64,514500000
1999-11-22,1422.0,1425.0,1412.4,1420.94,485277778
1999-11-19,1424.94,1424.94,1417.54,1422.0,496555556
1999-11-18,1410.71,1425.31,1410.71,1424.94,568222222
1999-11-17,1420.07,1423.44,1410.69,1410.71,533333333
1999-11-16,1394.39,1420.36,1394.39,1420.07,523444444
1999-11-15,1396.06,1398.58,1392.28,1394.39,442055556
1999-11-12,1381.46,1396.12,1368.54,1396.06,500111111
1999-11-11,1373.46,1382.12,1372.19,1381.46,495166667
1999-11-10,1365.28,1379.18,1359.98,1373.46,547055556
1999-11-09,1377.01,1383.81,1361.45,1365.28,474611111
1999-11-08,1370.23,1380.78,1365.87,1377.01,448222222
1999-11-05,1362.64,1387.48,1362.64,1370.23,559611111
1999-11-04,1354.93,1369.41,1354.93,1362.64,545388889
1999-11-03,1347.74,1360.33,1347.74,1354.93,508000000
1999-11-02,1354.12,1369.32,1346.41,1347.74,502500000
1999-11-01,1362.93,1367.3,1354.05,1354.12,478333333
1999-10-29,1342.44,1373.17,1342.44,1362.93,622500000
1999-10-28,1296.71,1342.47,1296.71,1342.44,630611111
1999-10-27,1281.91,1299.39,1280.48,1296.71,527833333
1999-10-26,1293.63,1303.46,1281.86,1281.91,487944444
1999-10-25,1301.65,1301.68,1286.07,1293.63,431666667
1999-10-22,1283.61,1308.81,1283.61,1301.65,532888889
1999-10-21,1289.43,1289.43,1265.61,1283.61,562500000
1999-10-20,1261.32,1289.44,1261.32,1289.43,516000000
1999-10-19,1254.13,1279.32,1254.13,1261.32,503166667
1999-10-18,1247.41,1254.13,1233.7,1254.13,454833333
1999-10-15,1283.42,1283.42,1245.39,1247.41,507000000
1999-10-14,1285.55,1289.63,1267.62,1283.42,495722222
1999-10-13,1313.04,1313.04,1282.8,1285.55,456388889
1999-10-12,1335.21,1335.21,1311.8,1313.04,432388889
1999-10-11,1336.02,1339.23,1332.96,1335.21,364388889
1999-10-08,1317.64,1336.61,1311.88,1336.02,498500000
1999-10-07,1325.4,1328.05,1314.13,1317.64,459888889
1999-10-06,1301.35,1325.46,1301.35,1325.4,497333333
1999-10-05,1304.6,1316.41,1286.44,1301.35,536500000
1999-10-04,1282.81,1304.6,1282.81,1304.6,446277778
1999-10-01,1282.71,1283.17,1265.78,1282.81,497888889
1999-09-30,1268.37,1291.31,1268.37,1282.71,565333333
1999-09-29,1282.2,1288.83,1268.16,1268.37,475555556
1999-09-28,1283.31,1285.55,1256.26,1282.2,491888889
1999-09-27,1277.36,1295.03,1277.36,1283.31,433666667
1999-09-24,1280.41,1281.17,1263.84,1277.36,484888889
1999-09-23,1310.51,1315.25,1277.3,1280.41,494888889
1999-09-22,1307.58,1316.18,1297.81,1310.51,456777778
1999-09-21,1335.52,1335.53,1301.97,1307.58,454055556
1999-09-20,1335.42,1338.38,1330.61,1335.53,315555556
1999-09-17,1318.48,1337.59,1318.48,1335.42,478833333
1999-09-16,1317.97,1322.51,1299.97,1318.48,410555556
1999-09-15,1336.29,1347.21,1317.97,1317.97,437388889
1999-09-14,1344.13,1344.18,1330.61,1336.29,408055556
1999-09-13,1351.66,1351.66,1341.7,1344.13,365500000
1999-09-10,1347.66,1357.62,1346.2,1351.66,449166667
1999-09-09,1344.15,1347.66,1333.91,1347.66,429944444
1999-09-08,1350.45,1355.18,1337.36,1344.15,439555556
1999-09-07,1357.24,1361.39,1349.59,1350.45,397388889
1999-09-03,1319.11,1357.74,1319.11,1357.24,368444444
1999-09-02,1331.07,1331.07,1304.88,1319.11,381722222
1999-09-01,1320.41,1331.18,1320.39,1331.07,393444444
1999-08-31,1324.02,1333.27,1306.96,1320.41,478722222
1999-08-30,1348.27,1350.7,1322.8,1324.02,332166667
1999-08-27,1362.01,1365.63,1347.35,1348.27,316694444
1999-08-26,1381.79,1381.79,1361.53,1362.01,399444444
1999-08-25,1363.5,1382.84,1359.2,1381.79,480333333
1999-08-24,1360.22,1373.32,1353.63,1363.5,407055556
1999-08-23,1336.61,1360.24,1336.61,1360.22,379222222
1999-08-20,1323.59,1336.61,1323.59,1336.61,367333333
1999-08-19,1332.84,1332.84,1315.35,1323.59,380111111
1999-08-18,1344.16,1344.16,1332.13,1332.84,379333333
1999-08-17,1330.77,1344.16,1328.76,1344.16,384166667
1999-08-16,1327.68,1331.05,1320.51,1330.77,324194444
1999-08-13,1298.16,1327.72,1298.16,1327.68,384277778
1999-08-12,1301.93,1313.61,1298.06,1298.16,414222222
1999-08-11,1281.43,1301.93,1281.43,1301.93,440166667
1999-08-10,1297.8,1298.62,1267.73,1281.43,464555556
1999-08-09,1300.29,1306.68,1295.99,1297.8,380166667
1999-08-06,1313.71,1316.74,1293.19,1300.29,388277778
1999-08-05,1305.33,1313.71,1287.23,1313.71,477388889
1999-08-04,1322.18,1330.16,1304.5,1305.33,438500000
1999-08-03,1328.05,1336.13,1314.91,1322.18,410888889
1999-08-02,1328.72,1344.69,1325.21,1328.05,360861111
1999-07-30,1341.03,1350.92,1328.49,1328.72,409333333
1999-07-29,1365.4,1365.4,1332.82,1341.03,427833333
1999-07-28,1362.84,1370.53,1355.54,1365.4,383833333
1999-07-27,1347.75,1368.7,1347.75,1362.84,402111111
1999-07-26,1356.94,1358.61,1346.2,1347.76,340805556
1999-07-23,1360.97,1367.41,1349.91,1356.94,350322222
1999-07-22,1379.29,1379.29,1353.98,1360.97,428722222
1999-07-21,1377.1,1386.66,1372.63,1379.29,436388889
1999-07-20,1407.65,1407.65,1375.15,1377.1,419333333
1999-07-19,1418.78,1420.33,1404.56,1407.65,356850000
1999-07-16,1409.62,1418.78,1407.07,1418.78,396722222
1999-07-15,1398.17,1409.84,1398.17,1409.62,454888889
1999-07-14,1393.56,1400.05,1386.51,1398.17,420055556
1999-07-13,1399.1,1399.1,1386.84,1393.56,408888889
1999-07-12,1403.28,1406.82,1394.7,1399.1,380722222
1999-07-09,1394.42,1403.28,1394.42,1403.28,389444444
1999-07-08,1395.86,1403.25,1386.69,1394.42,461444444
1999-07-07,1388.12,1395.88,1384.95,1395.86,439555556
1999-07-06,1391.22,1405.29,1387.08,1388.12,401611111
1999-07-02,1380.96,1391.22,1379.57,1391.22,340872222
1999-07-01,1372.71,1382.8,1360.8,1380.96,468555556
1999-06-30,1351.45,1372.93,1338.78,1372.71,620555556
1999-06-29,1331.35,1351.51,1328.4,1351.45,455611111
1999-06-28,1315.31,1333.68,1315.31,1331.35,362727778
1999-06-25,1315.78,1329.13,1312.64,1315.31,346366667
1999-06-24,1333.06,1333.06,1308.47,1315.78,383555556
1999-06-23,1335.87,1335.88,1322.55,1333.06,406555556
1999-06-22,1349.0,1351.12,1335.52,1335.88,398055556
1999-06-21,1342.84,1349.06,1337.63,1349.0,381444444
1999-06-18,1339.9,1344.48,1333.52,1342.84,508055556
1999-06-17,1330.41,1343.54,1322.75,1339.9,389055556
1999-06-16,1301.16,1332.83,1301.16,1330.41,448222222
1999-06-15,1294.0,1310.76,1294.0,1301.16,387000000
1999-06-14,1293.64,1301.99,1292.2,1294.0,371888889
1999-06-11,1302.82,1311.97,1287.88,1293.64,387888889
1999-06-10,1318.64,1318.64,1293.28,1302.82,398055556
1999-06-09,1317.33,1326.01,1314.73,1318.64,367777778
1999-06-08,1334.52,1334.52,1312.83,1317.33,381055556
1999-06-07,1327.75,1336.42,1325.89,1334.52,369055556
1999-06-04,1299.54,1327.75,1299.54,1327.75,385833333
1999-06-03,1294.81,1304.15,1294.2,1299.54,399777778
1999-06-02,1294.26,1297.1,1277.47,1294.81,404444444
1999-06-01,1301.84,1301.84,1281.44,1294.26,379888889
1999-05-28,1281.41,1304.0,1281.41,1301.84,361088889
1999-05-27,1304.76,1304.76,1277.31,1281.41,450777778
1999-05-26,1284.4,1304.85,1278.43,1304.76,483777778
1999-05-25,1306.65,1317.52,1284.38,1284.4,459277778
1999-05-24,1330.29,1333.02,1303.53,1306.65,419277778
1999-05-21,1338.83,1340.88,1326.19,1330.29,381444444
1999-05-20,1344.23,1350.49,1338.83,1338.83,417888889
1999-05-19,1333.32,1344.23,1327.05,1344.23,445055556
1999-05-18,1339.49,1345.44,1323.46,1333.32,418555556
1999-05-17,1337.8,1339.95,1321.19,1339.49,369722222
1999-05-14,1367.56,1367.56,1332.63,1337.8,404333333
1999-05-13,1364.0,1375.98,1364.0,1367.56,442722222
1999-05-12,1355.61,1367.36,1333.1,1364.0,458611111
1999-05-11,1340.3,1360.0,1340.3,1355.61,464500000
1999-05-10,1345.0,1352.01,1334.0,1340.3,429611111
1999-05-07,1332.05,1345.99,1332.05,1345.0,452722222
1999-05-06,1347.31,1348.36,1322.56,1332.05,486333333
1999-05-05,1332.0,1347.32,1317.44,1347.31,507500000
1999-05-04,1354.63,1354.64,1330.64,1332.0,518388889
1999-05-03,1335.18,1354.63,1329.01,1354.63,450777778
1999-04-30,1342.83,1351.83,1314.58,1335.18,520277778
1999-04-29,1350.91,1356.75,1336.81,1342.83,557555556
1999-04-28,1362.8,1368.62,1348.29,1350.91,528722222
1999-04-27,1360.04,1371.56,1356.55,1362.8,495388889
1999-04-26,1356.85,1363.56,1353.72,1360.04,395555556
1999-04-23,1358.83,1363.65,1348.45,1356.85,413833333
1999-04-22,1336.12,1358.84,1336.12,1358.82,515500000
1999-04-21,1306.17,1336.12,1301.84,1336.12,511111111
1999-04-20,1289.48,1306.3,1284.21,1306.17,547444444
1999-04-19,1319.0,1340.1,1284.48,1289.48,674666667
1999-04-16,1322.86,1325.03,1311.4,1319.0,556833333
1999-04-15,1328.44,1332.41,1308.38,1322.85,605444444
1999-04-14,1349.82,1357.24,1326.41,1328.44,528888889
1999-04-13,1358.64,1362.38,1344.03,1349.82,450500000
1999-04-12,1348.35,1358.69,1333.48,1358.63,450444444
1999-04-09,1343.98,1351.22,1335.24,1348.35,397833333
1999-04-08,1326.89,1344.08,1321.6,1343.98,472500000
1999-04-07,1317.89,1329.58,1312.59,1326.89,453555556
1999-04-06,1321.12,1326.76,1311.07,1317.89,437500000
1999-04-05,1293.72,1321.12,1293.72,1321.12,386555556
1999-04-01,1286.37,1294.54,1282.56,1293.72,390555556
1999-03-31,1300.75,1313.6,1285.87,1286.37,513500000
1999-03-30,1310.17,1310.17,1295.47,1300.75,405000000
1999-03-29,1282.8,1311.76,1282.8,1310.17,415500000
1999-03-26,1289.99,1289.99,1277.25,1282.8,392888889
1999-03-25,1268.59,1289.99,1268.59,1289.99,435666667
1999-03-24,1262.14,1269.02,1256.43,1268.59,423277778
1999-03-23,1297.01,1297.01,1257.46,1262.14,450722222
1999-03-22,1299.29,1303.84,1294.26,1297.01,365666667
1999-03-19,1316.55,1323.82,1298.92,1299.29,508166667
1999-03-18,1297.82,1317.62,1294.75,1316.55,461666667
1999-03-17,1306.38,1306.55,1292.63,1297.82,417944444
1999-03-16,1307.26,1311.11,1302.29,1306.38,417722222
1999-03-15,1294.59,1307.47,1291.03,1307.26,404000000
1999-03-12,1297.68,1304.42,1289.17,1294.59,458777778
1999-03-11,1286.84,1306.43,1286.84,1297.68,502666667
1999-03-10,1279.84,1287.02,1275.16,1286.84,467722222
1999-03-09,1282.73,1293.74,1275.11,1279.84,446500000
1999-03-08,1275.47,1282.74,1271.58,1282.73,397000000
1999-03-05,1246.64,1275.73,1246.64,1275.47,463833333
1999-03-04,1227.7,1247.74,1227.7,1246.64,428277778
1999-03-03,1225.5,1231.63,1216.03,1227.7,417611111
1999-03-02,1236.16,1248.31,1221.87,1225.5,418666667
1999-03-01,1238.33,1238.7,1221.88,1236.16,388611111
1999-02-26,1245.02,1246.73,1226.24,1238.33,435888889
1999-02-25,1253.41,1253.41,1225.01,1245.02,411388889
1999-02-24,1271.18,1283.84,1251.94,1253.41,434444444
1999-02-23,1272.14,1280.38,1263.36,1271.18,433944444
1999-02-22,1239.22,1272.22,1239.22,1272.14,399166667
1999-02-19,1237.28,1247.91,1232.03,1239.22,388888889
1999-02-18,1224.03,1239.13,1220.7,1237.28,412444444
1999-02-17,1241.87,1249.31,1220.92,1224.03,408388889
1999-02-16,1230.13,1252.17,1230.13,1241.87,363200000
1999-02-12,1254.04,1254.04,1225.53,1230.13,384166667
1999-02-11,1223.55,1254.05,1223.19,1254.04,453222222
1999-02-10,1216.14,1226.78,1211.89,1223.55,400777778
1999-02-09,1243.77,1243.97,1215.63,1216.14,408888889
1999-02-08,1239.4,1246.93,1231.98,1243.77,391888889
1999-02-05,1248.49,1251.86,1232.28,1239.4,484444444
1999-02-04,1272.07,1272.23,1248.36,1248.49,474666667
1999-02-03,1261.99,1276.04,1255.27,1272.07,486944444
1999-02-02,1273.0,1273.49,1247.56,1261.99,469722222
1999-02-01,1279.64,1283.75,1271.31,1273.0,444111111
1999-01-29,1265.37,1280.37,1255.18,1279.64,509444444
1999-01-28,1243.17,1266.4,1243.17,1265.37,471555556
1999-01-27,1252.31,1262.61,1242.82,1243.17,496555556
1999-01-26,1233.98,1253.25,1233.98,1252.31,498000000
1999-01-25,1225.19,1233.98,1219.46,1233.98,402166667
1999-01-22,1235.16,1236.41,1217.97,1225.19,436611111
1999-01-21,1256.62,1256.94,1232.19,1235.16,484333333
1999-01-20,1252.0,1274.07,1251.54,1256.62,503166667
1999-01-19,1243.26,1253.27,1234.91,1252.0,436388889
1999-01-15,1212.19,1243.26,1212.19,1243.26,443388889
1999-01-14,1234.4,1236.81,1209.54,1212.19,442888889
1999-01-13,1239.51,1247.75,1205.46,1234.4,517500000
1999-01-12,1263.88,1264.45,1238.29,1239.51,444555556
1999-01-11,1275.09,1276.22,1253.34,1263.88,454444444
1999-01-08,1269.73,1278.24,1261.82,1275.09,521000000
1999-01-07,1272.34,1272.34,1257.68,1269.73,479444444
1999-01-06,1244.78,1272.5,1244.78,1272.34,548277778
1999-01-05,1228.1,1246.11,1228.1,1244.78,430555556
1999-01-04,1229.23,1248.81,1219.1,1228.1,487222222
1998-12-31,1231.93,1237.18,1224.96,1229.23,399555556
1998-12-30,1241.81,1244.93,1231.2,1231.93,330122222
1998-12-29,1225.49,1241.86,1220.78,1241.81,325827778
1998-12-28,1226.27,1231.52,1221.17,1225.49,295311111
1998-12-24,1228.54,1229.72,1224.85,1226.27,137211111
1998-12-23,1203.57,1229.89,1203.57,1228.54,387500000
1998-12-22,1202.84,1209.22,1192.72,1203.57,378055556
1998-12-21,1188.03,1210.88,1188.03,1202.84,413777778
1998-12-18,1179.98,1188.89,1178.27,1188.03,466444444
1998-12-17,1161.94,1180.03,1161.94,1179.98,410777778
1998-12-16,1162.83,1166.29,1154.69,1161.94,403055556
1998-12-15,1141.2,1162.83,1141.2,1162.83,432166667
1998-12-14,1166.46,1166.46,1136.89,1141.2,412111111
1998-12-11,1165.02,1167.89,1153.19,1166.46,382722222
1998-12-10,1183.49,1183.77,1163.75,1165.02,415888889
1998-12-09,1181.38,1185.22,1175.89,1183.49,385666667
1998-12-08,1187.7,1193.53,1172.78,1181.38,404277778
1998-12-07,1176.74,1188.96,1176.71,1187.7,372888889
1998-12-04,1150.14,1176.74,1150.14,1176.74,394277778
1998-12-03,1171.25,1176.99,1149.61,1150.14,443944444
1998-12-02,1175.28,1175.28,1157.76,1171.25,404111111
1998-12-01,1163.63,1175.89,1150.31,1175.28,438444444
1998-11-30,1192.33,1192.72,1163.63,1163.63,382166667
1998-11-27,1186.87,1192.97,1186.83,1192.33,142750000
1998-11-25,1182.99,1187.16,1179.37,1186.87,324211111
1998-11-24,1188.21,1191.3,1181.81,1182.99,425666667
1998-11-23,1163.55,1188.21,1163.55,1188.21,430055556
1998-11-20,1152.61,1163.55,1152.61,1163.55,400666667
1998-11-19,1144.48,1155.1,1144.42,1152.61,372777778
1998-11-18,1139.32,1144.52,1133.07,1144.48,362505556
1998-11-17,1135.87,1151.71,1129.67,1139.32,391777778
1998-11-16,1125.72,1138.72,1125.72,1135.87,341988889
1998-11-13,1117.69,1126.34,1116.76,1125.72,334594444
1998-11-12,1120.97,1126.57,1115.55,1117.69,367944444
1998-11-11,1128.26,1136.25,1117.4,1120.97,397611111
1998-11-10,1130.2,1135.37,1122.8,1128.26,372944444
1998-11-09,1141.01,1141.01,1123.17,1130.2,329438889
1998-11-06,1133.85,1141.3,1131.18,1141.01,379500000
1998-11-05,1118.67,1133.88,1109.55,1133.85,427888889
1998-11-04,1110.84,1127.18,1110.59,1118.67,478388889
1998-11-03,1111.6,1115.02,1106.42,1110.84,391277778
1998-11-02,1098.67,1114.44,1098.67,1111.6,418777778
1998-10-30,1085.93,1103.78,1085.93,1098.67,436111111
1998-10-29,1068.09,1086.11,1065.95,1085.93,388555556
1998-10-28,1065.34,1072.79,1059.65,1068.09,376388889
1998-10-27,1072.32,1087.08,1063.06,1065.34,424722222
1998-10-26,1070.67,1081.23,1068.17,1072.32,338838889
1998-10-23,1078.48,1078.48,1067.43,1070.67,354244444
1998-10-22,1069.92,1080.43,1061.47,1078.48,419388889
1998-10-21,1063.93,1073.61,1058.08,1069.92,413944444
1998-10-20,1062.39,1084.06,1060.61,1063.93,532333333
1998-10-19,1056.42,1065.21,1054.23,1062.39,410333333
1998-10-16,1047.49,1062.65,1047.49,1056.42,579000000
1998-10-15,1005.53,1053.09,1000.12,1047.49,520888889
1998-10-14,994.8,1014.42,987.8,1005.53,439555556
1998-10-13,997.71,1000.78,987.55,994.8,407388889
1998-10-12,984.39,1010.71,984.39,997.71,383944444
1998-10-09,959.44,984.42,953.04,984.39,487833333
1998-10-08,970.68,970.68,923.32,959.44,619222222
1998-10-07,984.59,995.66,957.15,970.68,542777778
1998-10-06,988.56,1008.77,974.81,984.59,469833333
1998-10-05,1002.6,1002.6,964.72,988.56,454166667
1998-10-02,986.39,1005.45,971.69,1002.6,501611111
1998-10-01,1017.01,1017.01,981.29,986.39,499833333
1998-09-30,1049.02,1049.02,1015.73,1017.01,444500000
1998-09-29,1048.69,1056.31,1039.88,1049.02,422277778
1998-09-28,1044.75,1061.46,1042.23,1048.69,383611111
1998-09-25,1042.72,1051.89,1028.49,1044.75,409333333
1998-09-24,1066.09,1066.11,1033.04,1042.72,447722222
1998-09-23,1029.63,1066.09,1029.63,1066.09,499833333
1998-09-22,1023.89,1033.89,1021.96,1029.63,386055556
1998-09-21,1020.09,1026.02,993.82,1023.89,338822222
1998-09-18,1018.87,1022.01,1011.86,1020.09,441500000
1998-09-17,1045.48,1045.48,1016.05,1018.87,385833333
1998-09-16,1037.68,1046.07,1029.31,1045.48,443055556
1998-09-15,1029.72,1037.9,1021.42,1037.68,402555556
1998-09-14,1009.06,1038.38,1009.06,1029.72,396888889
1998-09-11,980.19,1009.06,969.71,1009.06,455055556
1998-09-10,1006.2,1006.2,968.64,980.19,489055556
1998-09-09,1023.46,1027.72,1004.56,1006.2,391277778
1998-09-08,973.89,1023.46,973.89,1023.46,452666667
1998-09-04,982.26,991.41,956.51,973.89,433500000
1998-09-03,990.47,990.47,969.32,982.26,489166667
1998-09-02,994.26,1013.19,988.4,990.48,497000000
1998-09-01,957.28,1000.71,939.98,994.26,675888889
1998-08-31,1027.14,1033.47,957.28,957.28,509722222
1998-08-28,1042.59,1051.8,1021.04,1027.14,466833333
1998-08-27,1084.19,1084.19,1037.61,1042.59,521444444
1998-08-26,1092.85,1092.85,1075.91,1084.19,374500000
1998-08-25,1088.14,1106.64,1085.53,1092.85,369388889
1998-08-24,1081.24,1093.82,1081.24,1088.14,310055556
1998-08-21,1091.6,1091.6,1054.92,1081.24,403166667
1998-08-20,1098.06,1098.79,1089.55,1091.6,345350000
1998-08-19,1101.2,1106.32,1094.93,1098.06,352016667
1998-08-18,1083.67,1101.72,1083.67,1101.2,383666667
1998-08-17,1062.75,1083.67,1055.08,1083.67,324655556
